Solaranlage01,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal,PrVal
40002.84375000000,0,1172,2.86,0,0,1088,0,1,987,88.84,87.81,85.5,56.67,56.67,31.92,28.15,29.7,29.32,28.9,32.45,28.45,27.32,30.69,23.88,65.68,66.63,29.5,35.74,39.52,817,59037,69,68,41,59,59527
40002.84722200000,0,1172,2.86,0,0,1088,0,1,987,88.84,87.89,85.5,56.67,56.67,31.02,27.4,28.97,28.5,28.2,31.7,27.7,26.65,29.94,23.13,65.34,66.45,29.5,35.48,39.26,817,59037,69,68,41,59,59527
40002.85069400000,0,1172,2.86,0,0,1088,0,1,987,88.84,87.89,85.5,56.67,56.67,30.4,26.65,28.27,27.82,27.55,31,27.15,26.05,29.32,22.4,65.08,66.27,29.5,35.3,39.01,817,59037,69,67,40,58,59527
40002.85416700000,0,1172,2.86,0,0,1088,0,1,987,88.84,87.89,85.5,56.67,56.67,29.7,26.12,27.57,27.12,26.9,30.35,26.6,25.55,28.68,21.84,64.72,66.11,29.5,35.12,38.75,817,59037,69,67,40,58,59527
40002.85763900000,0,1172,2.86,0,0,1088,0,1,987,88.84,87.81,85.5,56.67,56.67,29.3,25.7,27.15,28,26.47,29.9,26.22,25.15,28.29,21.38,64.47,65.86,29.5,34.97,38.49,817,59037,69,67,40,58,59527
40002.86111100000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,28.67,25.2,26.5,34.3,26.2,29.4,25.9,24.7,27.77,20.9,64.13,65.68,29.47,34.79,38.31,817,59037,68,66,30,57,59527
40002.86458300000,0,1172,2.86,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,28.27,24.9,26.02,37.9,25.85,28.95,25.95,24.5,27.63,20.51,63.8,65.6,29.47,34.61,38.05,817,59037,68,66,30,57,59527
40002.86805600000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,27.75,24.42,25.5,38.87,25.3,28.47,25.55,24.1,27.14,19.95,63.54,65.34,29.47,34.45,37.87,817,59037,68,66,30,57,59527
40002.87152800000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,27.27,23.92,24.95,38.82,24.65,27.97,25.2,23.67,26.62,19.44,63.18,65.16,29.47,34.35,37.72,817,59037,68,66,30,56,59527
40002.87500000000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,26.6,23.47,24.4,38.65,24.1,27.4,24.77,23.25,26.07,18.93,62.92,65.08,29.45,34.2,37.46,817,59037,68,66,30,56,59527
40002.87847200000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.89,85.5,56.59,56.59,26.22,23,24.05,38.5,23.57,26.92,24.4,22.92,25.93,18.47,62.66,64.9,29.47,34.09,37.28,817,59037,68,66,30,56,59527
40002.88194400000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,25.75,22.62,23.65,38.4,23.12,26.5,24.17,22.55,25.68,18.06,62.33,64.72,29.47,33.94,37.1,817,59037,67,65,39,55,59527
40002.88541700000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,25.3,22.27,23.27,37.27,22.7,26.1,23.7,22.22,25.27,17.62,61.99,64.57,29.47,33.83,36.95,817,59037,67,65,39,55,59527
40002.88888900000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,24.95,21.92,22.9,35.42,22.3,25.77,23.4,21.87,24.66,17.21,61.74,64.39,29.45,33.68,36.77,817,59037,67,65,39,55,59527
40002.89236100000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.59,56.59,24.37,21.57,22.47,33.55,21.97,25.45,22.9,21.5,24.15,16.83,61.48,64.31,29.45,33.58,36.51,817,59037,66,63,38,53,59527
40002.89583300000,0,1172,2.85,0,0,1088,0,1,987,88.84,87.81,85.5,56.49,56.49,24.1,21.25,22.17,31.3,21.7,25.17,22.65,21.2,23.76,16.5,61.22,64.05,29.45,33.5,36.33,817,59037,66,63,38,53,59527
40002.89930600000,0,1172,2.85,0,0,1088,0,1,987,88.76,87.81,85.5,56.59,56.59,23.72,20.95,21.85,29.2,21.57,24.85,22.25,20.9,23.43,16.17,60.86,63.95,29.45,33.42,36.25,817,59037,66,63,38,53,59527
40002.90277800000,0,1172,2.84,0,0,1088,0,1,987,88.84,87.81,85.5,56.49,56.49,23.5,20.7,21.5,27.15,21.7,24.52,21.95,20.7,23.05,15.87,60.6,63.8,29.42,33.24,36.07,817,59037,65,62,38,52,59527
40002.90625000000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.5,56.49,56.49,23.12,20.47,21.27,25.5,23.55,24.27,21.7,20.47,22.83,15.63,60.35,63.62,29.45,33.17,35.92,817,59037,65,62,38,52,59527
40002.90972200000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.5,56.49,56.49,23,20.27,21.02,24.3,27.5,24,21.5,20.25,22.63,15.44,60.01,63.44,29.45,33.06,35.66,817,59037,65,62,38,52,59527
40002.91319400000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.5,56.49,56.49,22.72,20.1,20.8,23.3,30.85,23.75,21.35,20.05,22.44,15.27,59.76,63.28,29.45,32.99,35.56,817,59037,65,61,38,51,59527
40002.91666700000,0,1172,2.84,0,0,1088,0,1,987,88.84,87.81,85.5,56.49,56.49,22.35,19.9,20.52,22.42,33.02,23.47,21.1,19.82,22.19,15.03,59.5,63.1,29.45,32.91,35.4,817,59037,65,61,38,51,59527
40002.92013900000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.42,56.41,56.41,22.1,19.7,20.32,21.72,34.25,23.32,20.92,19.67,21.89,14.79,59.24,62.92,29.45,32.81,35.3,817,59037,65,61,38,51,59527
40002.92361100000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.5,56.41,56.41,21.8,19.5,20.12,21.15,34.87,23.07,20.67,19.47,21.67,14.61,58.91,62.77,29.42,32.73,35.15,817,59037,64,61,37,51,59527
40002.92708300000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.42,56.41,56.41,21.7,19.32,20,20.65,35.1,22.9,20.5,19.27,21.58,14.42,58.73,62.66,29.45,32.65,34.96,817,59037,64,61,37,51,59527
40002.93055600000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.5,56.41,56.41,21.47,19.1,19.87,20.12,35.05,22.67,20.1,19.02,21.34,14.18,58.47,62.51,29.45,32.55,34.89,817,59037,64,61,37,51,59527
40002.93402800000,0,1172,2.84,0,0,1088,0,1,987,88.76,87.81,85.42,56.41,56.41,21.3,18.85,19.57,19.75,34.7,22.42,19.8,18.85,21.12,13.93,58.13,62.33,29.42,32.55,34.71,817,59037,64,60,37,51,59527
40002.93750000000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.41,56.41,21.1,18.72,19.4,19.47,34.52,22.27,19.8,18.7,20.9,13.82,57.88,62.15,29.45,32.39,34.63,817,59037,64,60,37,51,59527
40002.94097200000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.5,56.41,56.41,21.25,18.52,19.3,19.4,34,22.15,19.67,18.57,20.79,13.69,57.62,61.99,29.42,32.39,34.45,817,59037,64,60,37,51,59527
40002.94444400000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.5,56.33,56.33,20.7,18.5,19.05,19.15,33.57,21.92,19.8,18.52,20.68,13.67,57.36,61.81,29.42,32.29,34.37,817,59037,63,59,37,40,59527
40002.94791700000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.41,56.41,20.6,18.6,18.97,19.07,32.92,21.82,19.8,18.47,20.51,13.62,57.18,61.74,29.4,32.21,34.19,817,59037,63,59,37,40,59527
40002.95138900000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.5,56.33,56.33,20.4,18.67,18.92,19.15,32.27,21.8,19.92,18.55,20.59,13.67,56.92,61.56,29.42,32.14,34.12,817,59037,63,59,37,40,59527
40002.95486100000,0,1172,2.83,0,0,1088,0,1,987,88.84,87.81,85.5,56.33,56.33,20.45,18.7,18.9,18.97,31.42,21.75,19.82,18.47,20.51,13.62,56.67,61.38,29.4,32.14,33.94,817,59037,63,58,36,49,59527
40002.95833300000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.33,56.33,20.6,18.7,18.92,19.05,30.5,21.8,19.82,18.5,20.59,13.64,56.41,61.22,29.4,32.03,33.86,817,59037,63,58,36,49,59527
40002.96180600000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.33,56.33,20.72,18.67,18.97,18.9,29.65,21.7,19.6,18.4,20.51,13.58,56.23,61.12,29.42,31.96,33.76,817,59037,63,58,36,49,59527
40002.96527800000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.33,56.33,20.37,18.62,18.77,18.7,28.8,21.62,19.57,18.35,20.3,13.5,55.97,60.96,29.42,31.96,33.68,817,59037,63,58,36,48,59527
40002.96875000000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.33,56.33,20.1,18.65,18.67,18.65,28.12,21.6,19.6,18.4,20.18,13.5,55.71,60.86,29.4,31.88,33.6,817,59037,63,58,36,48,59527
40002.97222200000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.33,56.33,20.12,18.6,18.62,18.5,27.42,21.6,19.5,18.35,20.13,13.45,55.56,60.71,29.4,31.88,33.42,817,59037,63,58,36,48,59527
40002.97569400000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.23,56.23,20.3,18.57,18.72,18.4,26.8,21.45,19.37,18.25,20.32,13.43,55.3,60.53,29.4,31.78,33.34,817,59037,62,57,36,47,59527
40002.97916700000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.73,85.42,56.23,56.23,20.17,18.4,18.6,17.9,26.35,21.37,19.22,18.1,20.08,13.28,55.12,60.45,29.4,31.7,33.24,817,59037,62,57,36,47,59527
40002.98263900000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.23,56.23,19.97,18.4,18.5,17.67,26.05,21.3,19.27,18.05,20.02,13.24,54.86,60.27,29.4,31.7,33.16,817,59037,62,57,36,47,59527
40002.98611100000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.23,56.23,19.9,18.4,18.47,17.75,25.72,21.22,19.3,18.02,20.02,13.16,54.68,60.09,29.4,31.62,33.09,817,59037,61,56,36,45,59527
40002.98958300000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.81,85.5,56.23,56.23,19.82,18.37,18.4,18.17,25.22,21.15,19.22,18,20.13,13.16,54.43,59.94,29.37,31.62,32.98,817,59037,61,56,36,45,59527
40002.99305600000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.23,56.23,19.9,18.3,18.37,19.77,24.6,21.1,19.17,17.92,20.1,13.14,54.17,59.83,29.4,31.52,32.91,817,59037,61,56,36,45,59527
40002.99652800000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.23,56.23,19.85,18.3,18.4,21.45,23.92,21.05,19.1,17.9,20.13,13.09,54.02,59.68,29.4,31.44,32.83,817,59037,60,55,35,44,59527
40003.00000000000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.73,85.42,56.15,56.15,19.87,18.3,18.35,22.2,23.15,21.02,19.17,17.95,20.21,13.09,53.83,59.57,29.4,31.44,32.73,817,59037,60,55,35,44,59527
40003.00347200000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.15,56.15,19.8,18.27,18.35,22.3,22.3,21.02,19,17.85,20.02,13.01,53.58,59.42,29.4,31.36,32.65,817,59037,60,55,35,44,59527
40003.00694400000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.15,56.15,19.7,18.27,18.32,22.2,21.6,20.97,19,17.87,20.13,13.01,53.4,59.24,29.4,31.36,32.47,817,59037,50,54,35,44,59527
40003.01041700000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.15,56.15,19.6,18.25,18.37,21.97,20.9,20.9,18.9,17.8,20.1,13.01,53.14,59.16,29.4,31.36,32.47,817,59037,50,54,35,44,59527
40003.01388900000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.81,85.42,56.15,56.15,19.4,18.2,18.3,21.6,20.32,20.95,18.87,17.72,19.97,12.94,52.99,58.98,29.37,31.26,32.39,817,59037,50,54,35,44,59527
40003.01736100000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.81,85.42,56.15,56.15,19.5,18.22,18.32,21.3,19.9,21,18.82,17.75,19.82,12.94,52.81,58.8,29.37,31.26,32.31,817,59037,59,54,35,44,59527
40003.02083300000,0,1172,2.83,0,0,1088,0,1,987,88.76,87.73,85.42,56.07,56.07,19.55,18.17,18.32,20.92,19.55,21.05,18.77,17.7,19.71,12.9,52.55,58.73,29.37,31.18,32.21,817,59037,59,54,35,44,59527
40003.02430600000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,56.07,56.07,19.65,18.17,18.42,20.77,19.25,20.9,18.8,17.7,20.15,12.99,52.37,58.65,29.4,31.18,32.13,817,59037,59,54,35,44,59527
40003.02777800000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,56.07,56.07,19.4,18.07,18.4,20.35,19.05,20.8,18.52,17.57,19.99,12.87,52.21,58.47,29.4,31.11,32.06,817,59037,59,54,35,43,59527
40003.03125000000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,56.07,56.07,19.35,18.02,18.32,20.1,18.8,20.72,18.55,17.52,19.85,12.82,51.96,58.29,29.37,31.11,32.06,817,59037,59,54,35,43,59527
40003.03472200000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,56.07,56.07,19.3,18.02,18.35,19.8,18.65,20.75,18.45,17.5,19.85,12.82,51.78,58.21,29.37,31.11,31.95,817,59037,59,54,35,43,59527
40003.03819400000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,56.07,56.07,19.37,18.02,18.35,19.67,18.52,20.7,18.57,17.55,20.13,12.85,51.6,58.03,29.37,31,31.88,817,59037,59,53,34,42,59527
40003.04166700000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.81,85.42,56.07,56.07,19.22,18.02,18.32,19.42,18.35,20.67,18.62,17.55,20.02,12.8,51.44,57.88,29.37,31,31.88,817,59037,59,53,34,42,59527
40003.04513900000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,55.97,55.97,19.3,18.02,18.3,19.3,18.25,20.7,18.55,17.55,20.02,12.82,51.26,57.77,29.37,30.93,31.8,817,59037,59,53,34,42,59527
40003.04861100000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.81,85.42,55.97,55.97,19.25,18.02,18.35,19.1,18.2,20.7,18.42,17.5,20.02,12.77,51.08,57.7,29.37,30.93,31.7,817,59037,58,52,34,41,59527
40003.05208300000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,55.97,55.97,19.2,18.02,18.3,18.97,18.1,20.7,18.47,17.47,19.85,12.82,50.82,57.52,29.35,30.85,31.62,817,59037,58,52,34,41,59527
40003.05555600000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,55.97,55.97,19.05,18.05,18.22,18.85,18.02,20.65,18.5,17.5,19.91,12.82,50.67,57.36,29.37,30.85,31.54,817,59037,58,52,34,41,59527
40003.05902800000,0,1172,2.82,0,0,1088,0,1,987,88.76,87.73,85.42,55.97,55.97,19.02,18.02,18.22,18.75,18.05,20.65,18.42,17.47,19.91,12.82,50.49,57.26,29.37,30.85,31.54,817,59037,58,52,34,41,59527
40003.06250000000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.97,55.97,19.1,18,18.25,18.6,18,20.67,18.32,17.42,19.85,12.82,50.31,57.18,29.37,30.85,31.44,817,59037,58,52,34,41,59527
40003.06597200000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.97,55.97,19.1,17.97,18.3,18.45,17.97,20.62,18.27,17.37,19.75,12.8,50.15,57.1,29.37,30.75,31.36,817,59037,58,52,34,41,59527
40003.06944400000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.89,55.89,18.85,17.9,18.22,18.25,17.92,20.5,18.17,17.3,19.6,12.75,49.97,56.92,29.32,30.75,31.36,817,59037,58,51,34,40,59527
40003.07291700000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.89,55.89,19.05,17.87,18.27,18.2,17.9,20.57,18.12,17.3,19.6,12.75,49.79,56.85,29.32,30.75,31.28,817,59037,58,51,34,40,59527
40003.07638900000,0,1172,2.83,0,0,1088,0,1,987,88.66,87.73,85.42,55.89,55.89,18.82,17.85,18.1,18.02,17.8,20.47,18.1,17.3,19.44,12.75,49.64,56.59,29.35,30.75,31.18,817,59037,58,51,34,40,59527
40003.07986100000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.82,55.82,18.75,17.8,18.1,17.97,17.72,20.4,18.05,17.2,19.44,12.7,49.46,56.49,29.32,30.67,31.18,817,59037,57,51,34,30,59527
40003.08333300000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.89,55.89,18.67,17.77,18.05,17.82,17.7,20.32,18,17.2,19.38,12.65,49.28,56.41,29.32,30.67,31.1,817,59037,57,51,34,30,59527
40003.08680600000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.82,55.82,18.6,17.72,18,17.72,17.67,20.2,17.95,17.12,19.41,12.65,49.12,56.33,29.32,30.59,31.1,817,59037,57,51,34,30,59527
40003.09027800000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.82,55.82,18.6,17.72,17.97,17.72,17.57,20.2,17.9,17.1,19.31,12.62,48.94,56.15,29.32,30.59,31.03,817,59037,56,40,34,39,59527
40003.09375000000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.82,55.82,18.5,17.7,17.95,17.67,17.52,20.12,17.9,17.05,19.36,12.61,48.87,55.97,29.32,30.59,31.03,817,59037,56,40,34,39,59527
40003.09722200000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.82,55.82,18.4,17.65,17.92,17.5,17.47,20.1,17.77,17,19.27,12.56,48.69,55.89,29.32,30.59,30.92,817,59037,56,40,34,39,59527
40003.10069400000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.82,55.82,18.27,17.65,17.8,17.5,17.4,19.97,17.77,17,19.16,12.53,48.51,55.82,29.3,30.59,30.85,817,59037,56,49,33,39,59527
40003.10416700000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.82,55.82,18.3,17.62,17.8,17.57,17.32,19.9,17.77,16.95,19.27,12.51,48.35,55.64,29.32,30.49,30.85,817,59037,56,49,33,39,59527
40003.10763900000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.71,55.71,18.07,17.6,17.7,17.45,17.25,19.82,17.72,16.9,19.16,12.46,48.25,55.56,29.3,30.49,30.77,817,59037,56,49,33,39,59527
40003.11111100000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.71,55.71,18.05,17.6,17.62,17.5,17.2,19.77,17.75,16.9,19.19,12.46,48.09,55.46,29.3,30.49,30.77,817,59037,55,49,33,38,59527
40003.11458300000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.71,55.71,18.07,17.57,17.6,17.35,17.12,19.8,17.62,16.85,19.03,12.38,47.91,55.3,29.3,30.41,30.67,817,59037,55,49,33,38,59527
40003.11805600000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.71,55.71,18.07,17.55,17.57,17.3,17.1,19.8,17.57,16.87,18.94,12.36,47.73,55.2,29.3,30.41,30.59,817,59037,55,49,33,38,59527
40003.12152800000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.71,55.71,18.07,17.5,17.52,17.2,17.02,19.8,17.5,16.77,18.81,12.31,47.58,55.12,29.3,30.41,30.59,817,59037,55,49,33,38,59527
40003.12500000000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.71,55.71,18,17.5,17.5,17.25,16.97,19.62,17.5,16.75,18.92,12.31,47.48,54.94,29.3,30.41,30.51,817,59037,55,49,33,38,59527
40003.12847200000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.71,55.71,17.9,17.45,17.45,17.2,16.95,19.6,17.42,16.72,18.81,12.27,47.32,54.86,29.3,30.41,30.51,817,59037,55,49,33,38,59527
40003.13194400000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.64,55.64,17.9,17.4,17.4,17.07,16.9,19.52,17.32,16.65,18.75,12.24,47.14,54.79,29.3,30.33,30.51,817,59037,55,48,33,38,59527
40003.13541700000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.64,55.64,17.9,17.37,17.37,17.07,16.85,19.45,17.3,16.65,18.65,12.22,47.07,54.61,29.3,30.33,30.41,817,59037,55,48,33,38,59527
40003.13888900000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.64,55.64,17.8,17.37,17.3,17.07,16.8,19.4,17.3,16.62,18.5,12.19,46.89,54.53,29.3,30.33,30.41,817,59037,55,48,33,38,59527
40003.14236100000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.64,55.64,17.6,17.32,17.25,17,16.75,19.32,17.25,16.57,18.59,12.14,46.7,54.35,29.27,30.33,30.33,817,59037,54,48,33,38,59527
40003.14583300000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.42,55.56,55.56,17.5,17.27,17.17,16.9,16.7,19.2,17.15,16.5,18.59,12.07,46.63,54.27,29.3,30.33,30.33,817,59037,54,48,33,38,59527
40003.14930600000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.56,55.56,17.4,17.25,17.1,16.82,16.62,19.1,17.07,16.42,18.5,12.04,46.45,54.17,29.3,30.23,30.25,817,59037,54,48,33,38,59527
40003.15277800000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.56,55.56,17.3,17.17,17.07,16.72,16.57,19.07,16.97,16.35,18.37,11.98,46.29,54.09,29.27,30.23,30.25,817,59037,54,47,33,37,59527
40003.15625000000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.56,55.56,17.3,17.12,17,16.62,16.55,19,16.9,16.27,18.32,11.93,46.19,53.91,29.25,30.23,30.15,817,59037,54,47,33,37,59527
40003.15972200000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.56,55.56,17.35,17.1,17,16.52,16.5,18.97,16.8,16.25,18.26,11.88,46.04,53.83,29.25,30.23,30.15,817,59037,54,47,33,37,59527
40003.16319400000,0,1172,2.81,0,0,1088,0,1,987,88.66,87.73,85.31,55.56,55.56,17.2,17.02,16.9,16.47,16.45,18.92,16.8,16.2,18.23,11.85,45.86,53.76,29.27,30.15,30.15,817,59037,54,47,33,37,59527
40003.16666700000,0,1172,2.81,0,0,1088,0,1,987,88.66,87.73,85.31,55.46,55.46,17.2,16.95,16.85,16.42,16.4,18.82,16.72,16.12,18.15,11.78,45.78,53.58,29.25,30.15,30.07,817,59037,54,47,33,37,59527
40003.17013900000,0,1172,2.82,0,0,1088,0,1,987,88.66,87.73,85.31,55.46,55.46,17,16.9,16.72,16.37,16.32,18.72,16.7,16.07,18.06,11.75,45.6,53.5,29.25,30.15,30.07,817,59037,54,47,33,37,59527
40003.17361100000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.46,55.46,16.8,16.85,16.7,16.3,16.25,18.57,16.62,15.97,18.01,11.64,45.52,53.32,29.25,30.15,30,817,59037,53,46,33,37,59527
40003.17708300000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.46,55.46,16.62,16.77,16.57,16.17,16.15,18.5,16.55,15.9,17.99,11.54,45.34,53.24,29.25,30.15,30,817,59037,53,46,33,37,59527
40003.18055600000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.46,55.46,16.55,16.62,16.47,15.95,16.05,18.37,16.3,15.75,17.79,11.39,45.26,53.14,29.25,30.15,30,817,59037,53,46,33,37,59527
40003.18402800000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.38,55.38,16.47,16.52,16.35,15.82,15.92,18.3,16.2,15.62,17.62,11.3,45.08,52.99,29.25,30.08,29.89,817,59037,53,46,33,37,59527
40003.18750000000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.46,55.46,16.4,16.4,16.25,15.77,15.82,18.2,16.12,15.55,17.49,11.2,45.01,52.99,29.25,30.08,29.89,817,59037,53,46,33,37,59527
40003.19097200000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.38,55.38,16.22,16.3,16.1,15.57,15.7,18.05,16,15.4,17.38,11.07,44.83,52.81,29.22,30.08,29.89,817,59037,53,46,33,37,59527
40003.19444400000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.38,55.38,16.2,16.22,16.02,15.5,15.62,17.95,15.97,15.37,17.35,11.01,44.75,52.73,29.2,30.08,29.82,817,59037,53,46,32,36,59527
40003.19791700000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.38,55.38,15.97,16.15,15.9,15.42,15.55,17.8,15.9,15.25,17.22,10.91,44.57,52.63,29.2,30.08,29.82,817,59037,53,46,32,36,59527
40003.20138900000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.3,55.3,15.92,16.1,15.8,15.3,15.45,17.77,15.8,15.2,17.1,10.88,44.49,52.47,29.22,30.08,29.82,817,59037,53,46,32,36,59527
40003.20486100000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.38,55.38,15.85,16.05,15.8,15.32,15.4,17.67,15.75,15.15,17.07,10.83,44.31,52.37,29.22,29.97,29.74,817,59037,52,45,32,36,59527
40003.20833300000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.63,85.31,55.3,55.3,15.9,16,15.82,15.27,15.4,17.65,15.65,15.1,17.07,10.76,44.23,52.29,29.22,29.97,29.74,817,59037,52,45,32,36,59527
40003.21180600000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.3,55.3,15.82,16.1,15.8,15.4,15.4,17.67,15.8,15.15,17.07,10.83,44.13,52.21,29.2,29.97,29.74,817,59037,52,45,32,36,59527
40003.21527800000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.3,55.3,15.95,16.17,15.87,15.5,15.5,17.7,15.82,15.2,17.13,10.91,43.98,52.03,29.2,29.97,29.74,817,59037,51,44,32,36,59527
40003.21875000000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.73,85.31,55.3,55.3,15.9,16.3,15.97,15.57,15.6,17.85,15.9,15.3,17.22,11.01,43.87,51.96,29.2,29.97,29.64,817,59037,51,44,32,36,59527
40003.22222200000,0,1172,2.81,0,0,1088,0,1,987,88.58,87.63,85.31,55.3,55.3,16.17,16.5,16.2,15.85,15.8,18.05,16.07,15.5,17.4,11.22,43.8,51.85,29.2,29.97,29.64,817,59037,51,44,32,36,59527
